0.00000000e+00,  4.94441564e-02,  1.08712025e-01,  1.67041296e-01,  2.23170084e-01,  2.77007437e-01,  3.28801786e-01,  3.78935777e-01,  4.27854470e-01,  4.76034114e-01,  5.23965862e-01,  5.72145313e-01,  6.21068313e-01,  6.71202553e-01,  7.22996926e-01,  7.76834094e-01,  8.32962537e-01,  8.91291390e-01,  9.50558839e-01,  1.00000000e+00, &
0.00000000e+00,  5.13022277e-02,  1.11174375e-01,  1.69546958e-01,  2.25472756e-01,  2.78982605e-01,  3.30382088e-01,  3.80083864e-01,  4.28549962e-01,  4.76266944e-01,  5.23737185e-01,  5.71454889e-01,  6.19921567e-01,  6.69623733e-01,  7.21023370e-01,  7.74533114e-01,  8.30458566e-01,  8.88830643e-01,  9.48702264e-01,  1.00000000e+00, &
0.00000000e+00,  5.30820235e-02,  1.13422366e-01,  1.71788460e-01,  2.27509717e-01,  2.80717748e-01,  3.31764063e-01,  3.81084893e-01,  4.29158607e-01,  4.76473435e-01,  5.23535204e-01,  5.70849913e-01,  6.18920845e-01,  6.68242158e-01,  7.19288803e-01,  7.72496937e-01,  8.28218016e-01,  8.86583681e-01,  9.46923509e-01,  1.00000000e+00, &
0.00000000e+00,  5.47471304e-02,  1.15438970e-01,  1.73764480e-01,  2.29288269e-01,  2.82223767e-01,  3.32961287e-01,  3.81951254e-01,  4.29680043e-01,  4.76647421e-01,  5.23360266e-01,  5.70327568e-01,  6.18056203e-01,  6.67045938e-01,  7.17781553e-01,  7.70717460e-01,  8.26241440e-01,  8.84566839e-01,  9.45258369e-01,  1.00000000e+00, &
0.00000000e+00,  5.62736302e-02,  1.17221593e-01,  1.75485265e-01,  2.30825696e-01,  2.83519932e-01,  3.33984797e-01,  3.82688769e-01,  4.30124030e-01,  4.76794426e-01,  5.23209327e-01,  5.69879740e-01,  6.17315027e-01,  6.66019023e-01,  7.16483893e-01,  7.69178105e-01,  8.24517929e-01,  8.82782066e-01,  9.43730175e-01,  1.00000000e+00, &
0.00000000e+00,  5.76489763e-02,  1.18778005e-01,  1.76969397e-01,  2.32140727e-01,  2.84622684e-01,  3.34853755e-01,  3.83313205e-01,  4.30498745e-01,  4.76917148e-01,  5.23079467e-01,  5.69498024e-01,  6.16683858e-01,  6.65143717e-01,  7.15375278e-01,  7.67857761e-01,  8.23029616e-01,  8.81221294e-01,  9.42351161e-01,  1.00000000e+00, &
0.00000000e+00,  5.88699553e-02,  1.20122817e-01,  1.78237150e-01,  2.33257404e-01,  2.85555238e-01,  3.35586373e-01,  3.83838288e-01,  4.30812799e-01,  4.77018744e-01,  5.22968278e-01,  5.69174535e-01,  6.16149650e-01,  6.64402426e-01,  7.14434622e-01,  7.66733646e-01,  8.21755128e-01,  8.79870193e-01,  9.41124714e-01,  1.00000000e+00, &
0.00000000e+00,  5.99403464e-02,  1.21275322e-01,  1.79312541e-01,  2.34199453e-01,  2.86339122e-01,  3.36200564e-01,  3.84277490e-01,  4.31074733e-01,  4.77102565e-01,  5.22873823e-01,  5.68902096e-01,  6.15700203e-01,  6.63778377e-01,  7.13641388e-01,  7.65782862e-01,  8.20671694e-01,  8.78710812e-01,  9.40047544e-01,  1.00000000e+00, &
0.00000000e+00,  6.08686830e-02,  1.22254581e-01,  1.80218987e-01,  2.34989716e-01,  2.86994650e-01,  3.36713024e-01,  3.84643248e-01,  4.31292347e-01,  4.77171559e-01,  5.22794110e-01,  5.68673813e-01,  6.15323888e-01,  6.63255560e-01,  7.12975817e-01,  7.64983001e-01,  8.19756229e-01,  8.77723208e-01,  9.39111417e-01,  1.00000000e+00, &
0.00000000e+00,  6.16663669e-02,  1.23081411e-01,  1.80978690e-01,  2.35649239e-01,  2.87540191e-01,  3.37138598e-01,  3.84946380e-01,  4.31472139e-01,  4.77227753e-01,  5.22726653e-01,  5.68482738e-01,  6.15009455e-01,  6.62818708e-01,  7.12419122e-01,  7.64312606e-01,  8.18986137e-01,  8.76886671e-01,  9.38304682e-01,  1.00000000e+00, &
0.00000000e+00,  6.23466196e-02,  1.23775319e-01,  1.81612034e-01,  2.36196910e-01,  2.87991944e-01,  3.37490127e-01,  3.85195996e-01,  4.31619301e-01,  4.77272355e-01,  5.22668691e-01,  5.68322214e-01,  6.14746479e-01,  6.62453848e-01,  7.11954135e-01,  7.63751942e-01,  8.18340269e-01,  8.76180987e-01,  9.37613888e-01,  1.00000000e+00, &
0.00000000e+00,  6.29220453e-02,  1.24354497e-01,  1.82137455e-01,  2.36649528e-01,  2.88364125e-01,  3.37778756e-01,  3.85399949e-01,  4.31738314e-01,  4.77306466e-01,  5.22617973e-01,  5.68186686e-01,  6.14526181e-01,  6.62149102e-01,  7.11566114e-01,  7.63283832e-01,  8.17799863e-01,  8.75587614e-01,  9.37025368e-01,  1.00000000e+00, &
0.00000000e+00,  6.34059543e-02,  1.24835639e-01,  1.82571522e-01,  2.37022030e-01,  2.88669347e-01,  3.38014481e-01,  3.85565508e-01,  4.31833683e-01,  4.77331818e-01,  5.22573446e-01,  5.68072313e-01,  6.14341944e-01,  6.61895136e-01,  7.11243145e-01,  7.62894087e-01,  8.17349083e-01,  8.75090450e-01,  9.36526461e-01,  1.00000000e+00, &
0.00000000e+00,  6.38107643e-02,  1.25233859e-01,  1.82929013e-01,  2.37327712e-01,  2.88918978e-01,  3.38206575e-01,  3.85699765e-01,  4.31910261e-01,  4.77350959e-01,  5.22535302e-01,  5.67976888e-01,  6.14189141e-01,  6.61684920e-01,  7.10975893e-01,  7.62571292e-01,  8.16974921e-01,  8.74675982e-01,  9.36106078e-01,  1.00000000e+00, &
0.00000000e+00,  6.41479645e-02,  1.25562609e-01,  1.83222930e-01,  2.37578344e-01,  2.89123273e-01,  3.38363619e-01,  3.85809508e-01,  4.31972932e-01,  4.77366781e-01,  5.22504366e-01,  5.67899124e-01,  6.14064358e-01,  6.61512942e-01,  7.10756830e-01,  7.62306094e-01,  8.16666595e-01,  8.74332858e-01,  9.35754626e-01,  1.00000000e+00, &
0.00000000e+00,  6.44279112e-02,  1.25833591e-01,  1.83464508e-01,  2.37784170e-01,  2.89291229e-01,  3.38493168e-01,  3.85900690e-01,  4.32025927e-01,  4.77381716e-01,  5.22481232e-01,  5.67837758e-01,  6.13964491e-01,  6.61374301e-01,  7.10579353e-01,  7.62090360e-01,  8.16414766e-01,  8.74051219e-01,  9.35581384e-01,  1.00000000e+00, &
0.00000000e+00,  6.46597190e-02,  1.26056763e-01,  1.83663264e-01,  2.37953840e-01,  2.89430333e-01,  3.38601329e-01,  3.85977898e-01,  4.32072245e-01,  4.77397146e-01,  5.22465665e-01,  5.67790972e-01,  6.13886181e-01,  6.61264160e-01,  7.10437240e-01,  7.61916624e-01,  8.16309673e-01,  8.73923940e-01,  9.35329535e-01,  1.00000000e+00, &
